,date,open,high,low,close,volume
0,2025-01-20 00:00:00,96889.4,108340.0,96666.0,107107.5,2452.855
1,2025-01-20 12:00:00,107107.5,109688.0,100000.0,102695.2,2811.552
2,2025-01-21 00:00:00,102715.4,103342.5,97200.0,101500.0,1346.606
3,2025-01-21 12:00:00,101500.0,104000.0,100000.0,103037.7,1583.95
4,2025-01-22 00:00:00,103040.9,103999.8,102650.0,103668.9,1157.562
5,2025-01-22 12:00:00,103679.0,103999.8,96885.9,100499.9,2226.267
6,2025-01-23 00:00:00,100050.4,104000.0,99028.8,100863.8,3230.476
7,2025-01-23 12:00:00,100863.8,107839.1,98400.0,103433.4,2546.114
8,2025-01-24 00:00:00,103000.1,107859.9,101900.0,105214.9,1663.078
9,2025-01-24 12:00:00,105000.0,107721.7,103000.1,104500.0,1839.548
10,2025-01-25 00:00:00,104376.1,107721.7,103000.5,104500.0,1305.906
11,2025-01-25 12:00:00,104120.0,106998.9,101310.3,102830.8,1706.38
12,2025-01-26 00:00:00,102830.8,106458.9,101382.4,105497.6,1505.633
13,2025-01-26 12:00:00,105522.1,106250.0,102540.0,105469.1,1467.3
14,2025-01-27 00:00:00,105571.6,106000.0,98500.0,99760.0,2024.999
15,2025-01-27 12:00:00,99938.2,104500.0,99000.0,101499.9,2248.162
16,2025-01-28 00:00:00,101242.2,104399.9,99500.5,101526.9,1683.959
17,2025-01-28 12:00:00,101844.0,104389.8,100064.3,101324.3,1942.677
18,2025-01-29 00:00:00,101324.3,104370.0,99000.1,102547.7,1235.1
19,2025-01-29 12:00:00,102554.0,104400.0,100000.3,103657.4,1734.326
20,2025-01-30 00:00:00,103668.8,107000.0,100083.9,104790.1,1961.196
21,2025-01-30 12:00:00,104790.1,106820.6,101000.1,103800.0,2232.981
22,2025-01-31 00:00:00,103750.1,106099.5,102222.4,104913.3,987.861
23,2025-01-31 12:00:00,104912.8,106350.0,102222.0,103991.9,1544.108
24,2025-02-01 00:00:00,103991.9,103997.7,102319.1,103126.0,909.163
25,2025-02-01 12:00:00,103063.3,103997.7,100500.2,101933.0,2729.168
26,2025-02-02 00:00:00,102000.0,103200.0,99520.1,100391.5,1381.766
27,2025-02-02 12:00:00,100090.0,103000.0,98040.1,99139.8,3281.18
28,2025-02-03 00:00:00,99139.8,101800.0,92040.5,98821.8,3831.425
29,2025-02-03 12:00:00,98989.8,107721.6,92500.1,101379.0,2782.007
30,2025-02-04 00:00:00,101595.4,102211.1,98170.1,101295.8,2050.93
31,2025-02-04 12:00:00,101159.5,106999.9,98253.1,100978.7,2167.354
32,2025-02-05 00:00:00,101059.9,104600.0,99000.2,100000.0,1076.916
33,2025-02-05 12:00:00,100256.4,104301.9,98000.1,100499.8,2329.523
34,2025-02-06 00:00:00,100499.8,102800.0,98127.1,102397.4,1003.558
35,2025-02-06 12:00:00,102397.5,104500.0,95500.2,98200.0,2644.077
36,2025-02-07 00:00:00,98231.5,100000.0,97551.7,98680.0,1335.98
37,2025-02-07 12:00:00,99000.0,101579.0,95500.0,97515.1,2190.103
38,2025-02-08 00:00:00,97022.5,99980.0,95000.0,99246.4,1278.633
39,2025-02-08 12:00:00,98522.5,99998.9,97258.1,99389.9,2010.381
40,2025-02-09 00:00:00,99389.9,99499.9,97258.0,99379.9,1445.995
41,2025-02-09 12:00:00,99352.9,99450.0,97800.0,99158.2,2002.73
42,2025-02-10 00:00:00,99158.2,107384.2,94500.0,100387.4,3840.713
43,2025-02-10 12:00:00,100387.4,119252.0,92030.0,102312.0,4777.608
44,2025-02-11 00:00:00,102080.0,102995.0,97900.0,101800.0,1338.495
45,2025-02-11 12:00:00,101799.9,101900.0,97900.0,99000.0,1628.346
46,2025-02-12 00:00:00,99000.0,100199.8,96400.1,98737.5,1410.345
47,2025-02-12 12:00:00,98737.5,101000.0,96666.6,99829.6,1994.66
48,2025-02-13 00:00:00,99619.0,101000.0,96443.8,98743.0,2018.847
49,2025-02-13 12:00:00,98251.8,100900.0,97000.4,98493.7,1963.149
50,2025-02-14 00:00:00,98493.7,100400.1,97493.8,98877.1,971.737
51,2025-02-14 12:00:00,98877.1,99488.7,96443.8,97441.6,1838.678
52,2025-02-15 00:00:00,97441.6,98336.0,96499.9,97603.0,942.752
