,date,open,high,low,close,volume
0,2025-01-19 16:00:00,102795.2,109908.4,96163.3,96889.4,1596.028
1,2025-01-20 00:00:00,96889.4,108339.9,96666.0,105500.0,1035.405
2,2025-01-20 08:00:00,104880.1,109688.0,100532.2,106002.7,2994.549
3,2025-01-20 16:00:00,106160.0,107343.0,100000.0,102695.2,1234.453
4,2025-01-21 00:00:00,102715.4,103342.5,97250.0,101500.0,655.122
5,2025-01-21 08:00:00,101500.0,104000.0,97200.0,102999.8,1381.961
6,2025-01-21 16:00:00,102999.8,104000.0,100000.0,103037.7,893.473
7,2025-01-22 00:00:00,103040.9,103999.8,102650.0,103858.7,757.493
8,2025-01-22 08:00:00,103858.7,103999.8,96885.9,103086.5,1321.109
9,2025-01-22 16:00:00,103199.9,103200.0,97000.0,100499.9,1305.227
10,2025-01-23 00:00:00,100050.4,103190.0,99028.8,101000.0,787.058
11,2025-01-23 08:00:00,101000.0,104000.0,98400.0,102330.0,3419.698
12,2025-01-23 16:00:00,102330.1,107839.1,100999.9,103433.4,1569.834
13,2025-01-24 00:00:00,103000.1,104990.0,101900.0,103440.0,974.673
14,2025-01-24 08:00:00,103326.0,107859.9,101900.0,105200.8,1405.673
15,2025-01-24 16:00:00,105200.8,107721.7,103000.1,104500.0,1122.28
16,2025-01-25 00:00:00,104376.1,107721.7,103000.5,106012.6,750.267
17,2025-01-25 08:00:00,106248.8,107490.0,101310.3,104072.6,1334.624
18,2025-01-25 16:00:00,104500.0,105932.0,101500.0,102830.8,927.395
19,2025-01-26 00:00:00,102830.8,106458.9,101382.4,103551.3,718.495
20,2025-01-26 08:00:00,103334.2,106370.0,101882.5,104600.1,1287.702
21,2025-01-26 16:00:00,104600.1,106200.0,102540.0,105469.1,966.736
22,2025-01-27 00:00:00,105571.6,106000.0,98500.0,98899.6,1564.311
23,2025-01-27 08:00:00,98849.3,100500.0,98700.0,100000.0,1382.489
24,2025-01-27 16:00:00,100499.9,104500.0,99000.1,101499.9,1326.361
25,2025-01-28 00:00:00,101242.2,103903.0,99500.5,101922.1,1300.174
26,2025-01-28 08:00:00,101738.5,104399.9,99600.0,103369.6,1106.271
